GeneID,Gene_Numeration,RHC3555__Bcell___7DEA7B,RHC3557__Bcell___7DEA7B,RHC3562__Bcell___7DEA7B,RHC3594__Bcell___7DEA7B,RHC3596__Bcell___7DEA7B,RHC3600__Bcell___7DEA7B,RHC3602__Bcell___7DEA7B,RHC3633__Bcell___7DEA7B,RHC4079__Fibroblast___FB4E09,RHL2786__Bcell___7DEA7B
23012,23012_5,0,7.4626,0,0,0,0,0,6.88838,0,0
22908,22908_5,0,0,0,0,0.706777,0,0,230.375,0,0
7247,7247_5,0,0,0.160735,0,381.203,0,0.110415,0,21.0946,0
768216,768216_5,0,0,0,0,0,0,0,0,0,0
100126319,100126319_5,0,0,0,0,0,0,0,0,0,0
574486,574486_5,0,0,0,0,0,0,0,0,0,0
574503,574503_5,0,0,0,0,0,0,0,0,0,0
100422915,100422915_5,0,0,0,0,0,0,0,0,0,0
100313777,100313777_5,0,0,0,0,0,0,0,0,0,0
768222,768222_5,0,0,0,0,0,0,0,0,0,0
100126348,100126348_5,0,0,0,0,0,0,0,0,0,0
768218,768218_5,0,0,0,0,0,0,0,0,0,0
100313778,100313778_5,0,0,0,0,0,0,0,0,0,0
768217,768217_5,0,0,0,0,0,0,0,0,0,0
768220,768220_5,0,0,0,0,0,0,0,0,0,0
768212,768212_5,0,0,0,0,0,0,0,0,0,0
768215,768215_5,0,0,0,0,0,0,0,0,0,0
55652,55652_5,41.6839,0,12.9382,0,0,0,0,0,0,0
768219,768219_5,0,0,0,0,0,0,0,0,0,0
100313837,100313837_5,0,0,0,0,0,0,0,0,0,0
445347,445347_5,0,0,0,0,0,0,0,0,0,0
100500887,100500887_5,0,0,0,0,0,0,0,0,0,0
100126333,100126333_5,0,0,0,0,0,0,0,0,0,0
100126301,100126301_5,0,0,0,0,0,0,0,0,0,0
100126337,100126337_5,0,0,0,0,0,0,0,0,0,0
100422884,100422884_5,0,0,0,0,0,0,0,0,0,0
100616354,100616354_5,0,0,0,0,0,0,0,0,0,0
100126317,100126317_5,0,0,0,0,0,0,0,0,0,0
102465854,102465854_5,0,0,0,0,0,0,0,0,0,0
100126335,100126335_5,0,0,0,0,0,0,0,0,0,0
100313838,100313838_5,0,0,0,0,0,0,0,0,0,0
100126318,100126318_5,0,0,0,0,0,0,0,0,0,0
83942,83942_5,0,0,0,0,0,0,0,0,0,0
163154,163154_5,0,0,0,0,0,0,0,0,0,0
259294,259294_5,0,0,0,0,0,0,0,0,0,0
259296,259296_5,0,0,0,0,0,0,0,0,0,0
50838,50838_5,0,0,0,0,0,0,0,0,0,0
692108,692108_5,0,0,0,0,0,0,0,0,0,0
692107,692107_5,0,0,0,0,0,0,0,0,0,0
109616969,109616969_5,0,0,0,0,0,0,0,0,0,0
692086,692086_5,9.18445,0,0,0,0,0,0,0,0,0
109616981,109616981_5,0,0,0,0,0,0,0,0,0,0
692205,692205_5,0,0,0,0,0,0,0,0,0,0
109617011,109617011_5,0,0,0,0,0,0,0,0,0,0
619564,619564_5,0,0,0,0,0,0,0,0,0,0
692057,692057_5,0,0,0,0,0,0,0,0,0,0
767562,767562_5,0,0,0,0,0,0,0,0,0,0
677841,677841_5,0,0,0,0,0,0,0,0,0,0
109616982,109616982_5,0,0,0,0,0,0,0,0,0,0
677832,677832_5,0,0,0,0,0,0,0,0,0,0
692206,692206_5,0,0,0,0,0,0,0,0,0,0
692109,692109_5,0,0,0,0,0,0,0,0,0,0
677800,677800_5,0,0,0,0,0,0,0,0,0,0
692201,692201_5,0,0,0,0,0,0,0,0,0,0
692110,692110_5,0,0,0,0,0,0,0,0,0,0
109616968,109616968_5,0,0,0,0,0,0,0,0,0,0
677810,677810_5,0,0,0,0,0,0,0,0,0,0
677826,677826_5,0,0,0,0,0,0,0,0,0,0
100505753,100505753_5,0,0,0,0,0,0,0,0,0,0
100533177,100533177_5,0,0,0,0,0,0,0,0,0,0
100507608,100507608_5,0,0,0,0,0,0,0,0,0,0
338799,338799_5,0,0,0,0,1.95035,0,30.1681,0,0,0
64693,64693_5,0,0,0,0,0,0,0,0,0,0
339263,339263_5,0,0,0,0,0,0,0,0,0,0
653240,653240_5,0,0,0,0,0,0,0,0,0,0
100132386,100132386_5,0,0,0,0,0,0,0,0,0,0
730755,730755_5,0,0,0,0,0,0,0,0,0,0
81872,81872_5,0,0,0,0,0,0,0,0,0,0
441518,441518_5,0,0,0,0,0,0,0,0,0,0
283673,283673_5,0,0,0,0,0,0,0,0,0,0
402317,402317_5,0,0,0,0,0,0,0,0,0,0
727800,727800_5,0,0,0,0,0,0,0,0,0,0
85293,85293_5,0,0,0,0,0,0,0,0,0,0
83897,83897_5,0,0,0,0,0,0,0,0,0,0
83896,83896_5,0,0,0,0,0,0,0,0,0,0
4539,4539_5,5293.7,18131.3,869.029,2873.65,4925.6,2415.41,700.62,54.2097,1196.67,8275.14
54627,54627_5,0,0,0,0,0,0,0,0,0,0
386684,386684_5,0,0,0,0,0,0,0,0,0,0
386682,386682_5,0,0,0,0,0,0,0,0,0,0
337968,337968_5,0,0,0,0,0,0,0,0,0,0
339803,339803_5,0,0,0,0,0,106.979,0,0,0,0
5462,5462_5,0,0,0,0,0.434865,0,0,0,0,0
51157,51157_5,0,27.1299,0,0,1.02057,0,0,0,0,0
81856,81856_5,0,0,0,0,0,0,0,0.25722,0,0
284366,284366_5,0,0,0,0,0,0,0,0,0,0
84258,84258_5,0,0,0,0,0,0,0,0,0,0
23636,23636_5,0,8.80992,34.2093,0.294041,0.273007,28.7715,0.260456,0.36999,0,3.42259
94115,94115_5,0,0,0,0,0,0,0,0,0,0
163486,163486_5,17.6685,0,0,0,0,0,0.0904158,859.538,0,0
400798,400798_5,0,0,4.39136e-05,0,0,0,0,0,0,0
375035,375035_5,0,0,0,0,0,0.659036,0,0,0,0.512918
11116,11116_5,0,0.121773,0,0,0,0,0.0185705,0,26.5526,0
80350,80350_5,0,0,0,0,0,0,0,0,0,0
641311,641311_5,0,0,0,0,0,0,0,0,0,0
22828,22828_5,0,0,0,0,0,0.147629,0,0,0,0
25790,25790_5,0,0,0,0,0,0,0,0,0,0
2532,2532_5,0,0,0,0,0,0,0,0,0,0
9534,9534_5,0,0,0,0,0,0,0,0,0,0
255758,255758_5,0,0,0,0,0,0,0,0,0,0
1427,1427_5,0,0.816225,0,0,0,0,0,0,0,0
1396,1396_5,0,25.2075,232.026,0,27.7669,0,0,0,0,96.373
339398,339398_5,0,0,0,0,0,0,0,0,0,0
196792,196792_5,0,0,0,0,0,0,0,0,256.709,0
286827,286827_5,0,218.654,0,0,0,0,0,232.607,0.394672,1.5161
10962,10962_5,0,0,0,0,0,0,0,0,0,0
9311,9311_5,0,0,0,0,0,0,0,0,0,0
170575,170575_5,0,0,0,0,0,0,0,0,0,0
84960,84960_5,0,0,0,0,0,0,0,0,0,0
445328,445328_5,0,9.48343,0,0,0,0,0,0,0,0
26211,26211_5,0,0,0,0,0,0,0,0,0,0
1443,1443_5,0,0,0,0,0,0,0,0,0,0
728489,728489_5,0.267391,0,0,0,0,0,0,0,0,0
9623,9623_5,0,0,0,0,0,0,0,0,0,0
6827,6827_5,0,0,0,110.983,0,0.59212,0,67.7551,0,0
114960,114960_5,0,0,0,0,0,0,0,0,0,0
4893,4893_5,151.24,1.38763,19.7634,0,0,0,0,0,3.58821,0
4056,4056_5,0,0,0,0,0,0,0,0,0,0
51239,51239_5,0,0,0,409.249,0,0,89.313,21.2511,18.1377,0
81890,81890_5,0,64.5891,0,0,0,0,0,0,0,0
1147,1147_5,0,0,0,0,0,0,0,0,0,12.9856
83463,83463_5,0,0,0,0,0,0,0,0,0,0
2946,2946_5,0,0,0,224.475,24.1206,3.63368,0,0,0,0
84342,84342_5,0,0,0,0,0,0,0,0,0,0
84986,84986_5,0,0,0,0,0,0,0,0,0,0
55559,55559_5,0,0,0,0,32.0467,0,0,0,0,0
3931,3931_5,0,0,0,0,0,0,0,0,0,0
4111,4111_5,0,0,0,0,0,0,0,0,0,0
5790,5790_5,0,2.90963,0,0,0,0,0,0,4.2231,0
79037,79037_5,0,0,0,0,0,0,0,0,0,0
83755,83755_5,0,0,0,0,0,0,0,0,0,0
85294,85294_5,0,0,0,0,0,0,0,0,0,0
221914,221914_5,0,0,0,0,0,0,0,0,0,0
125113,125113_5,0,0,0,0,0,0,0,0,0,0
6494,6494_5,0,27.0469,0,0,0,0,0,0,0,0
2086,2086_5,0,0,0,0,0,0,0,189.716,0,0
55333,55333_5,0,0,0,0,0,0,0,0,0,0
402,402_5,0,0,0,35.7477,0,0,0,0,0,0
286467,286467_5,0,0,0,0,0,0,0,0,0,0
440307,440307_5,0,0,0,0,0,0,0,0,0,0
388646,388646_5,0,0,0,0,0,0,0,0,0,0
494115,494115_5,0.998347,1.06605,0,0,0,0,0,0,0,0
10011,10011_5,9.65423,0,0,0,56.8226,0,0,2.65977,0,0
375346,375346_5,0,0,0,0,0,0.177678,0,0,0,0
23234,23234_5,0,3.41673,0,0,0.170442,0,30.5042,0,0,1.96304
414919,414919_5,0,0,0,0,0,0,0,0,0,0
594855,594855_5,0,0,0,0,0,0,0,0,0,0
7416,7416_5,0,82.0092,132.527,9.32387,0.274451,0,75.3378,0,145.345,3.45808
221504,221504_5,0,0,0,0,0,0,0,0,0,0
51075,51075_5,0,1.40214,24.787,0,0,0,7.09903,1434.65,49.3241,0
100526830,100526830_5,0,0,0,0,0,0,0,0,0,0
3073,3073_5,36.7624,0,5.77928,0,0,38.7981,0,424.927,0,33.2654
4722,4722_5,0,15.9524,733.279,0,2.59183,0,0,0,352.096,0
54741,54741_5,76.5639,62.9894,0,3.83555,0,0.387448,0,0,13.6035,8.80093
81606,81606_5,0,0,0,4.32065e-06,0,0,0,0,32.5913,0
113179,113179_5,0,0,0,0,0,0,0,0,0,0
5500,5500_5,30.8268,0.396905,14.164,181.665,778.674,198.627,0.0609888,425.412,191.224,13.3976
445329,445329_5,0,1.82037,0,0,0,0,0,0,0,0
63940,63940_5,0,0,0,0,0,0,0,0,0,54.803
27040,27040_5,0,0,0,0,0,0,0,0,0,0
51517,51517_5,0,0,0,0,0,0,0,0,0,0
1388,1388_5,0,0,0,160.043,0,0,0,0,0.583618,0
11277,11277_5,0,0,0,0,0,0,0,0,0,0
54978,54978_5,0,0,0,0,0,0,0,0,0,0
388799,388799_5,0,0,0,0,0,0,0,0,0,0
1192,1192_5,0,109.564,0,34.7847,480.312,0,7.23585,94.89,0,395.669
23564,23564_5,0,0,35.4049,0,19.7931,0,0,0,0,0
6235,6235_5,3524.41,938.84,2538.68,757.082,1041.73,564.092,5797.97,651.243,1712.1,2441.5
102724826,102724826_5,0,0,0,0,0,0,0,0,0,0
65996,65996_5,0,0,0,0,3.521,0,0,0,0,30.0258
10720,10720_5,0,0,0,0,0,0,0,0,0,0
534,534_5,0,0,0,0,0,0,0,0,0,0
7693,7693_5,0,0,0,0,0,0,0,0,0,0
2968,2968_5,0,0,0,0,0,0,0,0,0,0
51202,51202_5,0,294.523,0,0,0,0,0,0,0,0
388559,388559_5,0,0,0,0,0,0,532.566,0,0,0
91664,91664_5,0,0,0,0,0,0.298483,1.33973,0,0,0
399669,399669_5,0,5.73628,0,0,0.0516112,0.681079,0,0,0,0
729767,729767_5,0,0,0,0,0,0,0,0,0,0
2013,2013_5,0,0.361839,0,0,0.936772,0,0,0,44.6191,0
147040,147040_5,0,0,0,0,0,0,0,0,0,0
10537,10537_5,0,0,0,0,0,0,0,0,0,0
147699,147699_5,0,0,0,0,0,0,0,0,0,0
388551,388551_5,0,0,0,0,0,0,0,0,0,0
151295,151295_5,0,0,0,0,0,0,0,0,0,0
1241,1241_5,0,0,0,0.263201,0,0,0,0,0,0
56413,56413_5,0,0,0,0,0,0,0,0,0,0
1773,1773_5,0,0,0,0,0,0,0.158897,0,0,0
145553,145553_5,0,0,0,0,0,0,0,0,39.3148,0
342900,342900_5,0,0,0,0,0,0,0,0,0,0
1454,1454_5,0,91.4889,14.9583,0,36.9903,1.18955,0,0,18.3045,0
10850,10850_5,0,0,0,0,0,0,0,0,0,0
10379,10379_5,0,109.605,0,2.01554,229.498,0,0,0,42.7158,0
2592,2592_5,0,249.585,0,0,137.498,0,0,0,0,0
3046,3046_5,0,0,0,0,0,0,0,0,0,0
3047,3047_5,0,0,0,0,0,0,0,0,0,0
9080,9080_5,0,0,0,0,0,0,0,0,0,0
3672,3672_5,0,0.263019,0.0834998,0.0447993,0.024927,0.511521,0.0729485,0.106414,2.24588,0
100130691,100130691_5,0,0,0,0.342271,0,0,0,0,0,0
390916,390916_5,0,0,0,0,0,0.337462,0,0,0,0
730087,730087_5,0,0,0,0,0,0,0,0,0,0
7652,7652_5,0,0,0,0,0,0,0,0,0,0
30851,30851_5,0,0,0,0,0,0,0,0,0,0
8906,8906_5,0,0,378.737,0.610543,0,0,0,0,0,12.1153
7643,7643_5,0,0,6.49038,0,0,0,0,0,0,0
55739,55739_5,0,0,0,0,0,0,0,0,0,0
53345,53345_5,0,0,0,0,0,0,0,0,0,0
2595,2595_5,0,0,0,0,0,0,3.24984,0,0,14.1828
26140,26140_5,0,0,0,0.13866,0,0.249959,0.481651,0,1.89759,0
29803,29803_5,0,0,0,0,0.852254,0,0,0,43.1799,4.15431
101060200,101060200_5,0,0,0,0,0,0,0,0,0,0
3444,3444_5,0,0,0,0,0,0,0,0,0,0
100128554,100128554_5,0,0,0,0,0,0,0,0,0,0
79086,79086_5,1.00293,0,35.0341,0,442.913,0,0,436.725,0,0
157574,157574_5,0,0,0,0,0,0,0,0,0,0
7106,7106_5,0,0,0,0,0,0,0,0,0,0
8904,8904_5,0,409.847,0,0,697.113,0,11.1696,0,0,1462.42
100132708,100132708_5,0,0,0,0,0,0,0,0,0,0
339231,339231_5,0,96.4604,0,0,0,0,0,0,0,0
255798,255798_5,0,0,0,0,0,0,0,0,0,0
389033,389033_5,0,0,0,0,0,0,0,0,0,0
494551,494551_5,0,0,0,0,0,0,0,0,0,0
4112,4112_5,0,0,0,0,0,0,0,0,0,0
57128,57128_5,0,9.8997,0,76.6013,0,0,0,0,137.4,110.885
26292,26292_5,10.2566,0,0.809985,0,0,0,0,0,0,0
155006,155006_5,0,0,0,0,0,0,0,0,0,0
220729,220729_5,0,0,0,0,0,0,0,0,0,0
768206,768206_5,0,0,0,0,0,2.97137,0,0,0,0
647323,647323_5,0,0,0,0,0,0,0,0,0,0
10195,10195_5,0,20.8354,0,0,0,0,0,0,0,0
201283,201283_5,0,0.786507,0,0,108.458,0.483458,0,0,0,8.54789
644903,644903_5,0,0,0,0,0,0,0,0,0,0
338069,338069_5,0,0,1.91528,3.74482,0.728697,7.09311,0,0,0,0
79729,79729_5,0,0,0,0,0,0,0,0,0,0
401397,401397_5,0,0,0,109.397,3.54823,0,0,0,0,0
255809,255809_5,0,0,0,27.4382,0,0,0,0,204.624,5.43269
654502,654502_5,0,0,0,0,0,0,0,0,0,0
664709,664709_5,0.817525,0,0,0,1.66986,0,0,0,0,0
339210,339210_5,0,0,0,0,0,0,0,0,0,0
646951,646951_5,0,0,0,0,0,0,0,0,0,0
51024,51024_5,47.1787,41.445,89.0861,0,20.8011,13.3303,82.4474,0,0,208.054
84832,84832_5,0,0,0,0,0,0,0,0,0,0
283,283_5,0,0,0,0,0.825087,0,0,0,0,0
594857,594857_5,0,0,0,0,0,0,0,0,0,0
120376,120376_5,0,2.07592,0.730106,0.811957,0.530817,0,0,0,0,0
100505854,100505854_5,0,0,0,0,0,0,0,0,0,27.0971
441272,441272_5,0,0,0,0,0,0,0,0,0,0
255374,255374_5,0,0,0,0,0,0,0,0,0,0
646282,646282_5,0,0,0,0,0,0,0,0,0,0
285311,285311_5,0,0,0,0,0,0,0,0,0,0
344167,344167_5,0,0,0,0,0,0,0,0,0,0
387104,387104_5,0,0,0,0,0,0,0,0,0,0
390651,390651_5,0,0,0,0,0,0,0,0,0,0
390877,390877_5,0,0,0,0,0,0,0,0,0,0
100130894,100130894_5,0,0,0,0,0,0,0,0,0,0
54492,54492_5,0,0,0,0,0,0,0,0,0,0
285588,285588_5,0,0,0,0,0,0,0,0,0,0
79441,79441_5,0,14.7781,0,0.193056,0,16.0764,0,0,0,0
387804,387804_5,0,0,0,0,50.7384,0,0,0,0,0
677779,677779_5,0,0,0,0,0,0,0,0,0,0
401562,401562_5,0,0,0,0,0,0,0,0,0,0
152225,152225_5,0,0,0,0,0,0,0,0,0,0
92482,92482_5,0,11.9817,34.3925,296.179,0,7.20492,0.205109,321.113,0,10.5393
390231,390231_5,0,0,0,0,0,0,0,0,0,0
346562,346562_5,0,0,0,0,0,0,0,0,0,0
101926911,101926911_5,0,0,0,0,0,0,0,0,0,0
57412,57412_5,0,0,0,0,0,0.366447,0,0,0,0
100528020,100528020_5,0,0,0,0,0,0,0,0,0,0
440503,440503_5,0,0,0,0,0,0,0,0,0,0
730005,730005_5,0,0,0,0,0,0,0,0,0,0
153218,153218_5,0,0,0,0,0,0,0,0,0,0
613227,613227_5,0,10.8054,0,0,0,0,0,9.09381,0,0
344022,344022_5,0,0,0,0,0,0,0,0,0,0
284116,284116_5,0,0,0,0,0,0,0,0,0,0
51400,51400_5,0,0.839468,5.96513,0,0,0,0,0,0,0
728279,728279_5,0,0,0,0,0,0,0,0,0,0
10809,10809_5,0,0,0,0,0,0,0,0,0,0
100131539,100131539_5,0,0,0,0,0,0,0,0,0,0
55384,55384_5,0,0,0,0,0,0,0,0,0.254553,0
342666,342666_5,0,0,0,0,0,0,0,0,0,0
728130,728130_5,0,0,0,0,0,0,0,0,0,0
64506,64506_5,0,0,0,0,0,0,0,0,0,0
400954,400954_5,0,112.184,0,5.45025,0.0339174,179.037,0,0,0,0
386757,386757_5,0,0,0,0,0,0,0,0,0,0
245927,245927_5,0,0,0,0,0,0,0,0,0,0
403339,403339_5,0,0,0,0,0,0,0,0,0,0
442319,442319_5,0,0,0,0,0,0,0,0,0,0
100288842,100288842_5,0,0,0,0,0,0,0,0,0,0
23053,23053_5,0,38.5272,0,0,0,0,0,0,0,0
389124,389124_5,0,0,0,0,0,0,0,0,0,0
440956,440956_5,0,0,0,0,0,0,0,0,0,0
414152,414152_5,0,0,0,0,0,0,0,0,0,0
388942,388942_5,0,0,0,0,0,0,0,0,0,0
100271715,100271715_5,0,46.9538,0,0,0,0,0,0,0,0
728858,728858_5,0,0,0,0,0,0,0,0,0,0
7866,7866_5,0,0,0,0,0,0,0,0,0,0
105371730,105371730_5,0,0,0,0,0,0,0,0,0,0
440854,440854_5,0,0,0,0,0,0,0,0,0,0
9189,9189_5,0.174919,0,0,0,0,0,0.369148,0,1.45869,0
440356,440356_5,0,0,0,0,0,0,0,0,0,0
100188893,100188893_5,108.197,102.563,0,0,130.29,0,764.267,1118.65,0,163.305
221092,221092_5,0,0,0,0,0.545946,0,0,0,0.773129,0
751071,751071_5,0,33.5135,51.4792,0,0,0,0,0,0,30.3731
728588,728588_5,0,0,0,0,0,0,0,0,0,0
84820,84820_5,0,0,1.20144,1.48817,0,1.47479,0,0,0,0
643680,643680_5,0,0,0,0,0,0,0,0,0,0
101927588,101927588_5,0,0,0,0,0,0,0,0,0,0
654463,654463_5,0,0,0,0,0,0,0,0,0,0
256223,256223_5,0,0,0,0,0,0,0,0,0,0
644945,644945_5,0,0,0,0,0,0,0,0,0,0
4515,4515_5,0,0,0,0,0,0,0,0,0,0
731275,731275_5,0,44.5171,0,0,0,0,0,0,0,70.4305
729475,729475_5,0,0,0,0,0,0,0,0,0,0
253128,253128_5,0,0,0,0,0,0,0,0,0,0
342,342_5,0,0,0,0,0,0,0,0,0,0
645027,645027_5,0,0,0,0,0,0,0,0,0,0
728597,728597_5,0,0,0,0,0,0,0,0,0,0
219537,219537_5,0,0,0,0,0,0,0,0,0,0
646754,646754_5,0,0,0,0,0,0,0,0,0,0
401247,401247_5,0,0,0,0,0,0,0,0,0,0
649238,649238_5,0,0,0,0,0,0,0,0,0,0
283551,283551_5,0,0,0,0,0,0,0,0,0,0
105377213,105377213_5,0,0,0,0,0,0,0,0,0,0
285830,285830_5,0,0,0,0,10.4177,0,0,0,0,0
389763,389763_5,0,0,0,0,0,0,0,0,0,0
101059953,101059953_5,0,4.47584,3.93309,0.226055,1.44967,0,0,0,1.10687,0
125150,125150_5,0,0,0,77.2931,0,0,970.965,0,0,0
2856,2856_5,0,0,0,0,0,0,0,0,0,0
64283,64283_5,0,0,0,11.0147,0,0,0,0,0.153695,0
353149,353149_5,0,0,0,0,0,0,0,0,0,0
100130742,100130742_5,0,0,0,0,0,0,0,0,0,0
729920,729920_5,0,0,0,0,0,0,0,0,0,0
101059938,101059938_5,0,22.8507,11.5142,10.9818,2.05908,0,0,0,0.146435,0
644070,644070_5,0,0,0,0,0,0,0,0,0,0
107985075,107985075_5,0,0,0,0,0,0,0,0,0,0
341392,341392_5,0,0,0,0,0,0,0,0,0,0
79680,79680_5,0,0,0,0,0,0,0,1.41828,0,0
340267,340267_5,0,0,0,0,0,0,0,0,0,0
11331,11331_5,0,12.2003,0,0,0,0,0,0,672.882,8.24369
100130357,100130357_5,8.66544,0,0,0,7.43254,15.7819,0,0,0,0
100996648,100996648_5,0,37.7451,0,0,0,0,0,0,0,0
678655,678655_5,0,0,0.568169,5.26799,0,0,0,0,0,0
84461,84461_5,0,0,0,0,0,0,0,0,0,0
392862,392862_5,0,0,0,0,0,0,0,0,0,0
100506713,100506713_5,0,0,0,0,0,0,0,0,0,0
153684,153684_5,0,0,0,0,0,0,0,0,0,0
401507,401507_5,0,0,0,0,0,0,0,0,0,0
100132994,100132994_5,0,0,0,0,0,0,0,0,0,0
137886,137886_5,0.645592,0,0,0,0,0,0.0532798,0,0,0
100130361,100130361_5,0,0,0,0,0,0,0,0,0,0
26138,26138_5,0,0,0,0,0,0,0,0,0,0
644019,644019_5,7.91215,8.2609,0,7.38695,400.64,5.69568,0.313127,1.78057,0,43.9717
646174,646174_5,0,0,0,0,0,0,0,0,0,0
441666,441666_5,0,0,0,0,0,0,0,0,0,0
360226,360226_5,0,0,0,0,0,0,0,0,0,0
652276,652276_5,0,0.810559,0,0,0,0,0,0,0,2.1818
100996279,100996279_5,0,0,0,0,0,0,0,0,0,0
286430,286430_5,0,0,0,0,0,0,0,0,0,0
4586,4586_5,0,103.423,0,0,0,0,0,0,0,0
692094,692094_5,0,0,0,0,0,0,0,0,0,0
55889,55889_5,0,0,0,0,0,0.562244,0,0,0,0
730112,730112_5,0,0,0,0,0,0,0,0,0,0
55670,55670_5,0,0.102737,0,0,0,0.0410719,0,0.910819,0.586484,0
389207,389207_5,0,0,0,0,0,0,0,0,0,0
134121,134121_5,0,0,0,0,0,0,0,0,0,0
134111,134111_5,0,0,0,0,0,0,0,0,0,0
101927905,101927905_5,0,0,0,0,0,0,0,0,0,0
399715,399715_5,0,0,0,0,0,0.326177,0,0,0,0
100506688,100506688_5,0,0,0,0,0,0,0,0,0,0
60493,60493_5,0,0,0,0,0,0,0,0,0,0
440270,440270_5,7.89619,4.57915,201.834,4.27975,6.95947,0,0.660718,2.01617,0,0
55449,55449_5,0,0,0,0,0,0,0,0,0,0
157855,157855_5,0,0,0,0,0,0,0,0,0,0
57594,57594_5,0,0,0,0.699111,0,0,0,0,0,0
102724473,102724473_5,0,0,0,0,0,0,0,0,0,0
100507650,100507650_5,0,0,0,0,0,0,0,0,0,0
1654,1654_5,55.3793,0,0,149.386,10.2799,149.837,0.984664,0,10.6587,71.4733
64601,64601_5,0,0,0,0,0.39047,0,0,0.556628,0,0
728957,728957_5,0,0,0,0,0,0,0,0,0,0
100132396,100132396_5,0,0,0,0,0,0,0,0,0,0
100379220,100379220_5,0,0,0,0,0,0,0,0,0,0
100131980,100131980_5,0,0,0,0,0,0,0,0,0,0
4636,4636_5,0,28.627,0,0,0,0,0,0,0,0
85508,85508_5,0,0,0,0,0,0,0,0,0,0
100506241,100506241_5,0,0,0,0,0,0,0,0,0,0
407975,407975_5,0,0,0,0,0,0,0,0,0,0
55628,55628_5,0,0,0,0,0,0,0.700612,0,0,0
114044,114044_5,2.50199,0,0,0,0.0798403,0,0,0,0,0
79716,79716_5,0,0,0,0,0,0,0,0,0,0
386672,386672_5,0,0,0,0,0,0,0,0,0,0
386677,386677_5,0,0,0,0,0,0,0,0,0,0
284837,284837_5,0,0,0,0,0,0,0,0,0,0
100526842,100526842_5,11.6448,2.04663,0.00271071,7.70592,4.16132,0,1.7772,2.16457,17.6118,0.0527841
652991,652991_5,0,0,0,0,0,0,0,0,0,0
283514,283514_5,0,0,0,0,0,0,0.12149,0,0,0
642633,642633_5,0,0,0,0,0,0,0,0,0,0
388795,388795_5,0,0,0,0,0,0,0,0,0,0
193629,193629_5,0,0,0,0,0,0,0,0,0,0
245930,245930_5,0,0,0,0,0,0,0,0,0,0
245929,245929_5,0,0,0,0,0,0,0,0,0,0
391267,391267_5,0,0,185.984,24.9123,0,0,0,0,0,0
83863,83863_5,0,0,0,0,0,0,0,0,0,0
128954,128954_5,0,0,0,0,0,0,0,0,0,0
286554,286554_5,0,0,0,0,0,0,0,0,0,0
400831,400831_5,0,0,0,0,0,0,0,0,0,0
3166,3166_5,0,0,0,0,0,0,1.16785,0,0,0
2642,2642_5,0,0,0,0,0,0,0,0,0,0
6248,6248_5,0,0,0,0,0,0,0,0,0,0
51032,51032_5,0,0,0,0,0,0,0,0,0,0
729515,729515_5,0,100.382,0,0,1.82975,0,0,0,16.4119,13.0201
56900,56900_5,0,0,0,0,0,0,0,0,0.027658,0
109286553,109286553_5,0,3.88206,0,0,3.47802,0,0,0,0,0
728833,728833_5,0,0,0,0,0,0,0,0,0,0
8718,8718_5,0,0,0,0,0,0,0,0,0,0
9906,9906_5,0,0,0,0,0,0,0,0,0,0
339535,339535_5,0,0,0,0,0,0,0,0,0,0
643136,643136_5,0,0,0,0,6.58462,0,0,7.53037,0,0
116123,116123_5,0,0,0,0,0,0,0,0,0,0
440700,440700_5,0,0,0,0,0,0,0,0,0,0
100131187,100131187_5,29.0105,0,0,497.844,44.0258,0,14.413,0,0,0
126638,126638_5,0,0,0,0,0,0,0,0,0,0
343505,343505_5,0,0,0,0,0,0,0,0,0,0
100996702,100996702_5,0,4.45253,0,0,0,0,0,0,0,0
100129138,100129138_5,0,0,0,0,0,0,0,0,0,0
105370369,105370369_5,0,0,0,0,0,0,0,0,0,0
606495,606495_5,0,0,0,0,0,0,0,0,0,0
646262,646262_5,0,0,0,0,0,0,0,0,0,0
84809,84809_5,0,0,0,1.13613,0,0,0,0,0,0
284498,284498_5,0,0,0,0,0,0,0,0,7.42636,0
100287898,100287898_5,0,0,0,0,0,0,0,0,0,0
219293,219293_5,0,0,0,0,0,0.372287,0.408245,0,0,0
100126331,100126331_5,0,0,0,0,0,0,0,0,0,0
100126346,100126346_5,0,0,0,0,0,0,0,0,0,0
100126316,100126316_5,0,0,0,0,0,0,0,0,0,0
100126342,100126342_5,0,0,0,0,0,0,0,0,0,0
100126349,100126349_5,0,0,0,0,0,0,0,0,0,0
100126297,100126297_5,0,0,0,0,0,0,0,0,0,0
100126354,100126354_5,0,0,0,0,0,0,0,0,0,0
100126310,100126310_5,0,0,0,0,0,0,0,0,0,0
100126350,100126350_5,0,0,0,0,0,0,0,0,0,0
100126336,100126336_5,0,0,0,0,0,0,0,0,0,0
100126302,100126302_5,0,0,0,0,0,0,0,0,0,0
100126306,100126306_5,0,0,0,0,0,0,0,0,0,0
100126343,100126343_5,0,0,0,0,0,0,0,0,0,0
100126296,100126296_5,0,0,0,0,0,0,0,0,0,0
100126327,100126327_5,0,0,0,0,0,0,0,0,0,0
100126341,100126341_5,0,0,0,0,0,0,0,0,0,0
100126340,100126340_5,0,0,0,0,0,0,0,0,0,0
100126324,100126324_5,0,0,0,0,0,0,0,0,0,0
