GeneID,Gene_Numeration,RHC3546__Tcell___C6E879,RHC4045__MastCell___E596C5,RHC4053__Tcell___C6E879,RHC4747__Tcell___C6E879,RHC4771__Tcell___C6E879,RHC4776__Tcell___C6E879,RHC4804__Tcell___C6E879,RHL2752__Tcell___C6E879,RHC5620__Tcell___C6E879,RHC5646__Tcell___C6E879,RHC5699__Tcell___C6E879,RHC5702__Tcell___C6E879,RHC5827__Tcell___C6E879,RHC5910__Tcell___C6E879,RHC5982__Tcell___C6E879,RHC5995__Tcell___C6E879,RHC6004__Tcell___C6E879
114825,114825_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373509,373509_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55031,55031_4,0,0,539.028,142.964,0,0,0,96.2227,19.3163,0,0,0,5.49534,1795.85,0,1.26459,0.175345
10015,10015_4,0.642449,1.23431,0.169056,0.405624,0,0,69.1782,5.33553,13.8747,0.509549,80.4789,1792.48,93.5765,0.431697,60.3162,610.372,2.20099
259249,259249_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7988,7988_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6558
56246,56246_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84140,84140_4,0.730854,0.0936627,0,0,0,0.380091,0,0,0,0,0,0,0.127001,0,0.995989,0,0
8427,8427_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470179,0,198.38
2720,2720_4,6.43998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84520,84520_4,0,0,0,0,0,0,0,338.587,0,0,0,0,0,0,0,0,0
10826,10826_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10491,10491_4,0,0,0,0,0,0,0,0,0.419256,0,0,0,0,0,0.152499,0,0
3316,3316_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202865,202865_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54714,54714_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6588,6588_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23587,23587_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.458
152189,152189_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11337,11337_4,33.4149,0,931.245,133.15,0,277.426,185.069,0,262.139,515.98,63.3172,1617.66,0.757934,0,0,0,0
284194,284194_4,0,0,0,0,0,0,0,11.2523,5.25089,0,0,0,0,0,0,0,0
9482,9482_4,0,1.91351,0,0,1317.25,0,0,0,0,0,0,0,288.436,0,0,0,0
983,983_4,0,0,0,0,0,0,0,0,0,0,0,0,206.381,0,1.44742,0,2.02781
7314,7314_4,1009.24,622.813,2024.76,1419.36,11839.9,1640.51,3252.96,2939.72,13.9194,2468.04,1401.65,0,22.7405,6602.97,2082.51,284.57,0
4798,4798_4,114.68,0,0,0,0,0,0,0,0,589.745,0,0,0,0,0,0,0
2167,2167_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143162,143162_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56980,56980_4,0,0,0,0,119.754,0,0,0,0,0,0,0,0,0,0,0,0
10678,10678_4,0,0,0,0,5.71625,0,0,0,0,0,0,0,0,0,0,0,42.0197
2353,2353_4,1239.38,2277.16,2509.98,799.947,239.878,0,80.4198,13.096,136.385,1.01008,0,18.6547,0,0,0,393.074,3.24744
10972,10972_4,0,0,0,366.678,1.51255,0,0,0,0,163.763,0,4.70007,0,0,0,332.506,0
401428,401428_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95537,0,0
6419,6419_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086,4086_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253894,0,0
1473,1473_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,1470_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,1469_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121340,121340_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285966,285966_4,0,0,128.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9723,9723_4,0.337412,0,0,0,0.311359,0,0.218112,0.815253,0.42387,1.40094,0.16877,0.204202,0.113103,0,0.729654,0.440488,0.244689
10446,10446_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7779,7779_4,0,0,0,241.71,0,0,0,0,0,0,0.100543,0,0,0,0,0,0
166614,166614_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91752,91752_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55890,55890_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130827,130827_4,22.8331,402.438,101.706,3.46394,7.00239,3.46287,0,0,0,0,1.22603,3.02218,1.98954,0,4.32651,0,36.5372
222008,222008_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,3856_4,3.28646,0,0,0,0,0,143.807,0,0,0,0,0.294701,0,3.45378,0,0,0
196374,196374_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121214,121214_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,4255_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63407
196410,196410_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,3892_4,0,0,0,38.256,0,14.1083,271.399,0,0,0,0,0,0,0,0,0,0
3035,3035_4,0,0,0,0,0,0,0.480852,0,104.032,0,0,0,0,0,0,0.736143,0
152518,152518_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9119,9119_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160518,160518_4,0.900083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,929_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202052,202052_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286887,286887_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79697,79697_4,0,0,0,0,0,0.407746,0,0,0,0,0,0,0.0531121,0,0,0,0
202051,202051_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57148,57148_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4065
84305,84305_4,0,0,0,0,0,0,0,0,0,0,0,15.3468,0,0,0,32.8831,0
51237,51237_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,3851_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9963,9963_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121391,121391_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,4862_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140807,140807_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,3814_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164832,164832_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53343,53343_4,18.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345275,345275_4,1.17291,0,0,0,1.20236,0,0,0,0,100.144,0,0,0,0,0,0,0
5036,5036_4,50.8517,0,0,39.1549,0,0,0,0,0.776551,230.155,2.92808,0,0,0,1.05349,31.2094,26.0325
170712,170712_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79071,79071_4,0,0,0,28.2612,0,0,8.66823,0,0,0,0,0,0.259292,0,0,0,0
3889,3889_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,5209_4,0,72.1085,0,0,0,0,71.1305,0,0,0,0,0,0,0,0,0,0
79905,79905_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23204,23204_4,1.88841,0,2.89973,0,0,0,607.293,363.339,16.4328,364.833,2551.68,0,553.85,0.50946,258.91,0,953.094
5272,5272_4,305.521,67.974,49.5752,4.7262,0,0,558.228,0,491.956,130.337,0.542838,0.219116,168.554,21.3963,1.30655,16.5806,43.2472
57228,57228_4,7.5426,0,0,0,0,9.71286,0,0,0,0,0,0,0,0,0,0,0
79192,79192_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1000_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153572,153572_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133418,133418_4,0,90.8721,427.176,390.069,241.908,601.603,20.3059,0,0,0,0,85.731,0,0,0,140.176,96.1535
10736,10736_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9229,9229_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6773,6773_4,1.50191,0,0,0,290.858,0,176.934,0,0,0,623.167,7.13729,156.807,16.1461,0,10.225,1975.25
134492,134492_4,0,0,0,0,35.9929,0,0,763.086,0,1053.23,0,0,0.0494243,0,0,0,104.305
26145,26145_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441639,441639_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,3308_4,0,439.086,0,6.34208,0,0,190.89,0,0,0,0,0.961908,0,0,0,25.104,0
3171,3171_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153745,153745_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375611,375611_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28991,28991_4,74.8672,0,0,0,0,0,0,0,0,0,1361.87,0,0,0,0,12.6149,0
6444,6444_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121355,121355_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349152,349152_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7564,7564_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83787,83787_4,0,0,0,0,0,291.193,0,81.9001,0,0,0,0.21013,0,0.427017,0,0,0
80196,80196_4,790.307,0,0,0,225.89,0,0,0,48.508,148.384,0,0,0,0,0,0,352.722
98,98_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80305,80305_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.998,4.77036
11016,11016_4,0.238113,18.946,0,0,0,0,357.784,1.01987,0,0,0,0.267607,0,0.194313,0,0,0
100271927,100271927_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9306,9306_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347273,347273_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26496,26496_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162979,162979_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,3219_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284076,284076_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,5429_4,0,0,0,0,0,0,0,0,0,277.184,0,14.0141,0,0,0,0,16.2772
143425,143425_4,0.414214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,3790_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27288,27288_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,3799_4,0,0.0440772,0.0488447,188.414,0,0,70.4411,4.50687,19.6919,0,58.813,11.6735,0.804101,23.3004,0,0,48.9538
2861,2861_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11214,11214_4,197.682,613.444,6.15635,472.472,5461.75,3.03621,152.03,403.834,748.268,2523.81,0,22.3021,9.11756,428.006,183.87,3.77729,191.164
89882,89882_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55038,55038_4,0,0,0,2.23531,0,0,0,0,0,0,0,0,0,0,0,0,1.38589
283297,283297_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195814,195814_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143241,143241_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341276,341276_4,41.9842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79145,79145_4,14.5878,0,0,0,46.7777,0,0,0,0,0,0,0,0,0,0,0,0
94031,94031_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,3344_4,0,0,6.20445,223.401,2.9888,0,0,14.0915,7.9259,0,3.86945,0.0821601,0,0,245.287,0,0
442721,442721_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8419,8419_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,2492_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84669,84669_4,0,0,0,0,0,0,0,0,0,0,0,0,2.2863,4.9964,0,0,0
1056,1056_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8493,8493_4,0,0,0.131277,0,0,0,0,0,0,0,0,0,0,0,0,105.538,0
2850,2850_4,0,0,0,0,0,0,0,0,0,0,0,102.802,0,0,0,0,0
5675,5675_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25948,25948_4,0,0,0,0,88.4356,0,0,0,0,4062.13,0,0,0,0,0,0,0
84864,84864_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51499,51499_4,0,0,0,0,0,0,0,0,0,0,0,110.909,0,0,2210.46,0,0
79166,79166_4,0,0,0,0,0,0,223.943,0,0,0,0,0,0,0,0,0,0
27258,27258_4,13.4171,0,72.367,0,12.4483,0,0,0,0,0,0,0.118869,0,0,0.850437,0,67.2207
9778,9778_4,0.131225,0,0,0,0,0,175.299,0,0,0,0,0,0,0,0,0,0
9788,9788_4,0,0,0,4.27142,0,0,0,0,0,0,0,50.809,0,0,0,0,0
79188,79188_4,0,5.68339,126.358,0,0,0,0,0,0,0,0,9.73374,0,0,0.346606,0,0
11236,11236_4,0,0,0,25.4699,0,169.705,0,2.10299,0,0,0,0,84.3905,0,0,0,0.666292
6203,6203_4,45.4905,0,712.78,43.6518,2271.25,0,34.3474,0,0,4.09168,0,461.475,0,0,0,21.1361,54.4112
5319,5319_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54360,54360_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79042,79042_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,7200_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,2941_4,0,0,0,0,0,0,0,7.83405,0,0,0,0,0,0,0,0,0
84437,84437_4,0,0,0,23.1165,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,4696_4,16.4657,0,516.074,0,2470.85,0,857.881,0,99.969,3032.14,65.0505,27.2234,72.3728,6983.71,2456,0,383.85
126014,126014_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85315,85315_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267652,0,0,0
11162,11162_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390883,390883_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26115,26115_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390882,390882_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56156,56156_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,5314_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125963,125963_4,131.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392517,392517_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120526,120526_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85509,85509_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90338,90338_4,0,0,0,0,0,0,0,1.27211,0,0,0,11.1831,1.92022,0,0,0,0
5232,5232_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219858,219858_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55786,55786_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112464,112464_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,1084_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341019,341019_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,3037_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80310,80310_4,0,0,0,0,0,0,0,0,0,0.817163,0,0,0,0,0,0,0
10761,10761_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414301,414301_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,1901_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90161,90161_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219875,219875_4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35156,0,0,0
26108,26108_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80131,80131_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5569,5569_4,0,0,0,0,0,0,0,0,0,0,0,404.049,0,0,0.596793,0,0
286046,286046_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203062,203062_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,2358_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,2357_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160065,160065_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347468,347468_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9637,9637_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582754,0,0,0
83595,83595_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203076,203076_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53838,53838_4,0,0,0,0.980825,0,0,0,0,0,0,0,0,0,0,0,0,0
100125556,100125556_4,1.69975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,238_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,883_4,0,0,0,0,0,0,0,0,0,120.331,0,0,0,0,0,0,0
4534,4534_4,0,0,0,0,1.23866,0,0,0,0,0,0,0,0,0,0,0,16.1043
284367,284367_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29989,29989_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55006,55006_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,3643_4,2.89171,0.889157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55669,55669_4,8.51239,0.813957,0.726769,5.96484,6.02039,5.78328,6.426,3.05605,2.3859,7.78867,3.27322,1016.77,8.20868,5.82549,5.09594,2.68452,1.99335
155038,155038_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8248
100506164,100506164_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902,4902_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27094,27094_4,0,0,0,0,0,0,0,0,0,0.533071,0,1.17352,0,0,0,0,0
2525,2525_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170850,170850_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155066,155066_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5581,5581_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26248,26248_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84522,84522_4,466.797,0,0,0,0,0,0,955.921,0,0,0,22.609,0,0,0,0,0
117579,117579_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10474,10474_4,99.4078,1.56288,0.499922,2.10931,0,4.48083,10.4205,0,0.285335,0.41883,0.227508,0.551785,0.361135,0,0,0.523731,0.588625
9655,9655_4,0,0,0,0,0,25.9795,0,0,0,0,0,0,0,0,0,0,0
29071,29071_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79095,79095_4,0,0,0,0,0,0,0,0,0,0,0,5.48616,0,0,0,0,0
118812,118812_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79894,79894_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55657,55657_4,225.911,0,0,0,0,49.0473,0,0,0,0,0,0,0,0,0,0,0
203245,203245_4,8.65914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64080,64080_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26245,26245_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,2897_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,4589_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58503,58503_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10879,10879_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84233,84233_4,0,0,0,0,0,0,0,1232.34,0,0,0,0,0,0,0,157.135,0
55863,55863_4,372.375,0,0,1642.79,0,4799.58,368.893,0,0,0,0,78.5128,0,0,0,0,0
81603,81603_4,0,0,0,3.65355,0,0,0,0,0,0,0,0,0,0,205.689,0,0
81831,81831_4,0,0,0,0,0.252449,0,0,0,0.0912739,0,0,0,0.27546,0,1.07154,0.122335,6.10122
1448,1448_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49861,49861_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55561,55561_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51282,51282_4,5.12225,830.154,0,0,0,0,0,0,338.239,0,0.796055,0,0,0,0,0,0
3726,3726_4,0,1280.64,62.1336,2.60953,113.654,0,0,0,41.4014,1.22925,0.334283,0,0,2.95117,0,0,0
219738,219738_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140738,140738_4,0,0,0,0,0,0,0,0,0,0,0,30.0538,0,0,0,0,0
7364,7364_4,0,0,0,0,1.62619,0,0,0,0,0,0,0,0,0,0,0,0
116844,116844_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410181,0
79801,79801_4,0,0,0,144.638,0,0,0,0,0,0,0,0,0,0,0,0,0
25928,25928_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4884,4884_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283742,283742_4,2.34502,15.8758,0,18.4538,0,0,0,0,0,0,0,0,0,0,0,0,92.3638
90594,90594_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126070,126070_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,2548_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14698
124583,124583_4,0,0,0,0,0,0,0,30.5275,0,0,0,0.326919,0,0,0,0,0
3777,3777_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84287,84287_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50515,50515_4,0,0,0,481.14,0,0,0,0,0,0,0,0,0,787.829,0,0,54.0857
51013,51013_4,0,0,0,0,30.9292,0,0,0,190.214,0,0,0,0,0,0,348.017,0
5223,5223_4,352.653,0,53.2443,0,0,67.5913,0,12.5935,103.153,0,11.5894,109.682,1.44234,0,851.238,0,0
55636,55636_4,14.6202,0,0,0,0,0,0,0,0,0,0,0,1554.31,0,0,0,0
157570,157570_4,1.22609,0.139465,0.0773306,0.394172,1.1418,0,2.00102,0,0.358667,1.58078,0.857614,0.577093,0.103788,0,4.74025,0.812875,1.344
3880,3880_4,0,0,0,0,0,0,0,0,0,0,0.457938,0,20.9599,0,0,0,0
3866,3866_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541468,541468_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8687,8687_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,1184_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11076,11076_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,3752_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8862,8862_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84616,84616_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,3860_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170626,170626_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,3857_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170627,170627_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27115,27115_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64979,64979_4,0,0,0,5.90007,0,0,374.419,0,81.0925,0,0,567.374,0,0,0,0,0
51545,51545_4,0,0,0,0,0,0,0,0,259.459,0,0,0,0,0,0,0,0
9,9_4,0,0,58.0971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54474,54474_4,0,0,0,0,0,0,0,44.3614,0,0,0,0,0,12.6471,0,0,0
392465,392465_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283455,283455_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147807,147807_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,4163_4,0,0,0,0,0,0,0,0,0,0,0,0,0.0316053,0.0430585,0,0,0
342574,342574_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57684,57684_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8941,8941_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92126,92126_4,0,0,0,0,0,0,0,0,0,0,0,0.50229,0,0,0,0,0
9533,9533_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.346,0
171023,171023_4,0,0,0,0,41.5425,0,0,0,0,0,2.76465,0,0,0,0,0,253.338
392390,392390_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65989,65989_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54811,54811_4,0,0,0,0,0,0,0,4.14897,0,0,0,3.18395,0,0,0,1.91664,0
24149,24149_4,0,0,251.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93134,93134_4,162.45,0,0,0,0,0,0,0,2660.58,0,0,0,0,0,0,0,0
147179,147179_4,7.64739,0,0,0,0,0,0,0,0,40.9091,0,0,26.8035,0.752187,0,0,0
84525,84525_4,0,0,0,2123.74,226.593,0,769.22,0,0,0,0,0,0,0,0,0,0
729201,729201_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26735,26735_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
