Gene_Numeration,RHC3579__Epithelial___2749FE,RHC3591__Epithelial___2749FE,RHC3597__Epithelial___2749FE,RHC3599__Epithelial___2749FE,RHC3621__Epithelial___2749FE,RHC3629__Epithelial___2749FE,RHC3641__Epithelial___2749FE,RHC3836__Epithelial___2749FE,RHC3839__Epithelial___2749FE,RHC3840__Epithelial___2749FE,RHC3848__Epithelial___2749FE,RHC3849__Epithelial___2749FE,RHC3855__Epithelial___2749FE,RHC3863__Epithelial___2749FE,RHC3868__Epithelial___2749FE,RHC3870__Epithelial___2749FE,RHC3871__Epithelial___2749FE,RHC3874__Epithelial___2749FE,RHC3879__Epithelial___2749FE,RHC3881__Epithelial___2749FE,RHC3884__Epithelial___2749FE,RHC3897__Epithelial___2749FE,RHC3898__Epithelial___2749FE,RHC3902__Epithelial___2749FE,RHC3915__Epithelial___2749FE,RHC3922__Epithelial___2749FE,RHC3923__Epithelial___2749FE,RHC3901__Epithelial___2749FE,RHC3903__Epithelial___2749FE,RHC3905__Epithelial___2749FE,RHC3914__Epithelial___2749FE,RHC3947__Epithelial___2749FE,RHC4021__Epithelial___2749FE,RHC4123__Epithelial___2749FE,RHC4124__Epithelial___2749FE,RHC4131__Epithelial___2749FE,RHC4050__Epithelial___2749FE,RHC4065__Epithelial___2749FE,RHC4073__Epithelial___2749FE,RHC4859__Epithelial___2749FE,RHC4877__Epithelial___2749FE,RHC4878__Epithelial___2749FE,RHC4890__Epithelial___2749FE,RHC4902__Epithelial___2749FE,RHC4915__Epithelial___2749FE,RHC4922__Epithelial___2749FE,RHC4926__Epithelial___2749FE,RHC4931__Epithelial___2749FE,RHC4938__Epithelial___2749FE,RHC4944__Epithelial___2749FE,RHC4945__Epithelial___2749FE,RHC4947__Epithelial___2749FE,RHL2672__Epithelial___2749FE,RHL2716__Epithelial___2749FE,RHL2717__Epithelial___2749FE,RHL2723__Epithelial___2749FE,RHL2724__Epithelial___2749FE,RHL2733__Epithelial___2749FE,RHL2747__Epithelial___2749FE,RHL2758__Epithelial___2749FE,RHL2759__Epithelial___2749FE,RHL2760__NA__grey,RHL2765__Epithelial___2749FE,RHL2766__Epithelial___2749FE,RHL2769__Epithelial___2749FE,RHL2770__Epithelial___2749FE,RHL2779__Epithelial___2749FE,RHL2780__Epithelial___2749FE,RHL2781__Epithelial___2749FE,RHL2791__Epithelial___2749FE,RHC5544__Epithelial___2749FE,RHC5546__Epithelial___2749FE,RHC5549__Epithelial___2749FE,RHC5550__Epithelial___2749FE,RHC5552__Epithelial___2749FE,RHC5553__Epithelial___2749FE,RHC5554__Epithelial___2749FE,RHC5555__Epithelial___2749FE,RHC5557__Epithelial___2749FE,RHC5558__Epithelial___2749FE,RHC5566__Epithelial___2749FE,RHC5567__Epithelial___2749FE,RHC5569__Epithelial___2749FE,RHC5574__Epithelial___2749FE,RHC5575__Epithelial___2749FE,RHC5577__Epithelial___2749FE,RHC5582__Epithelial___2749FE,RHC5586__Epithelial___2749FE,RHC5592__Epithelial___2749FE,RHC5597__Epithelial___2749FE,RHC5598__Epithelial___2749FE,RHC5599__Epithelial___2749FE,RHC5610__Epithelial___2749FE,RHC5611__Epithelial___2749FE,RHC5624__Epithelial___2749FE,RHC5627__Epithelial___2749FE,RHC5629__Epithelial___2749FE,RHC5632__Epithelial___2749FE,RHC5637__Epithelial___2749FE,RHC5643__Epithelial___2749FE,RHC5647__Epithelial___2749FE,RHC5707__Epithelial___2749FE,RHC5768__Epithelial___2749FE,RHC5790__Epithelial___2749FE,RHC5815__Epithelial___2749FE,RHC5896__Epithelial___2749FE
25834_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418_2,0.717755,4.49587,0,3.00702,188.007,0.587847,0,0,44.3953,10.7341,0.321315,1.73283,0,121.933,0.613464,36.7157,10.0286,0,0,0.462762,0,0,0,10.0721,1.6032,0.374283,0,0,0,3.28118,1.45609,0,1.97633,0,0.693671,0,0,265.428,0,0,0,0,54.8662,4.1761,55.273,29.5082,3.60838,0,0,0,165.106,0,0,0,13.7232,9.15013,4.60219,26.4885,2.3398,2.35615,0,0,12.4907,0,0,16.4821,0,0,0,0,24.4812,0,0,0,0,0,0,21.9422,0,1.62152,1.8877,6.61595,0.341815,0,0,0,0,9.27667,0,0,0,0,0,0,8.6238,0.817115,0,1.69738,37.7091,0,0,0,76.6208,0,0,0
339221_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131_2,0,0,0,0,0.105175,0.20354,7.95856,0,1.23522,1.69724,0,0,0,0,0,0,0,0,44.7119,0,0,0.192686,4.96219,0,0,0,0,0,0,2.76257,0,0,0,0,0,2.55144,0,0,0,0,1.62383,3.29817,0.94171,0,0,4.98653,0,0,0,0,0,0,0,0,5.38349,0,0,55.2911,0,0,0,0,0,0,0.250108,0,0,0,0,0,24.8469,0,0,0,0,2.03461,0,0,0,107.373,0.287694,0,0.626528,0,0.124411,0,0,0,0,0,0,0,0,0,0,13.8789,0,0,0,0.120719,2.07616,0,0,0,0,0
6472_2,0,0,0,144.271,0,0,9.16937,0,0,0,0.411958,0,0,0,0,0,0,0,248.865,0,17.2264,17.0129,0,0.563885,0,0,1.20449,0,0,98.4266,49.3071,0,0,0,41.0799,0.710431,0,89.7359,0,103.964,32.5858,0,13.7349,40.4636,167.097,0,45.6028,1784.78,0,5.39747,4.44613,34.1253,25.1529,2.09458,22.9861,4.98236,0,19.4958,0,23.4983,0,0,15.3088,1.22974,60.7575,0,229.472,0,44.6903,0,0,0,11.7797,31.6805,5.58787,9.68706,39.6132,5.94207,0,7.14096,56.4241,0,32.8493,0,4.78678,91.3145,18.1241,27.7157,22.2722,84.4975,0,0,16.3926,59.424,1.0735,67.5096,0,74.1835,0,139.589,0.277731,0,2.45605,0,81.881,0
124637_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37206,0,0,0,0,0,0,0,13.8116,0,0,0,0,0,1.44176,414.379,0,0,0,0,0,0,0,0,0,0,0,0,446.18,0,0,5.35386,0,0,0,0,0,0,0,0,0,0,254.885,0,0,0,0,0,0,0,0,0,0,0,0
338707_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42632
8513_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55256_2,25.4765,1.44615,0.140709,5.35306,11.5538,66.3651,0,221.597,0.455675,0,0,3.28166,0,6.00624,0,0.690022,8.54179,0.218461,0,0,104.842,5.63299,0,40.2291,85.7244,46.9416,0,0,0,0,0,0,0,0,26.6766,4.00874,0,29.4841,0,3.2389,0,0,52.8233,0.455457,0,59.1851,0,0,0,30.016,0,0,0,9.57478,0,51.9248,106.565,0,0,25.3926,0,0,6.11265,4.51568,0,0,0,97.33,0,20.1454,47.8611,17.1114,0,0,0,24.4923,59.9327,47.5167,0,10.0098,0,0.275181,2.33997,0,0,10.3648,0,2.06108,17.8744,0,79.5758,0,0,0,0,7.14492,0,3.09519,7.5335,0,4.91187,0,58.1611,0,0,0
9951_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23236_2,12.0882,0,0,0,48.3681,0,0,2.9193,0,0,0,0,0,0,0,0.729554,46.2504,0,0,0,0,0,0,0,3.62802,164.668,107.789,0,0,0,0,0,0,0,0,0,0,59.622,0,0,0,0,8.06301,0,0,0,0,0,0,0,0,0,0.892289,0,0,3.08052,0,0,0,0,0,0,0,192.459,0,6.52901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.083,0,0,0,0,0,0,0,0,0,0,0,0,1.44929,0,0,0,0,0,0,0,0,0,0
79087_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1097,0,0,0,0,0,0,0,0,0,1.83138,0,0,0,0,0,0,0,0,0,0,0,411.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16317,0,0,0,0.34462,1.2816,0,0,0,0,0,0,0,0,0,0
50614_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747_2,0.538913,0,0,0,0,0.178351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43222,0.698034,0,0,0,0,0,0,3.32209,0,0,0,0,0,0,0,0,0,1.2192,0,0,0,0,0,0,1.19259,0,0,0,0,0,0,0,1.66664
83733_2,0,0,0.260444,0,0.82389,0,1.13996,0.96364,0,0,1.20013,2.16475,2.12389,3.53848,6.76892,0.742131,2.44543,3.05517,0,0.527022,0,6.41656,0,2.42885,0.764351,1.82144,1.21817,0,0.832558,0,0.447691,0,0,0,0,0.228038,0.570051,0.773803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15723,0,0,0,0,0,0.990179,1.84225,0,0,0,0,0,0,0,0.709849,0,0,0,0.553354,0.435345,0,1.31242,0,0,0,0,0,0,0.258214,0,0,0,0,0,0,0,0.867057,2.39038,0.301829,0,0.375976,0,0,0,2.11028,0,11.1516,0,0
5831_2,4.55056,0,0,0,7.53089,0,0,0,0,0,4.14597,0,0,0,2.91088,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13962,41.3619,0,1.08132,0,0,0,0,0,0.715409,0,0,0,0,0,0,4.19435,0,12.9021,0,0,0,0,0,476.249,0,0,0,0,0,3.78645,0,0,37.8893,0,7.72257,0,0,0,0,0,0,0,0,0,0,0,0,0.611272,0,0,106.279,0,0,0.533884,0,37.1222,0,0,0,0,0,0,0,0,0,0,73.0175,0,0,0,0,0,0,0,0,0,0
6546_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42423,0,0,0.042405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36332,0,0,0,0,21.7274,0,0,0,3.22752,0,0,0.0481849,0,0,0,0,0,0,0,0,0.0481288,0,0,0,0,0,0,0,0,0,0,0,0,0.0847943,0,0,0,0,0,0,27.314,0,0,0,0
89874_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0146,0,0,0,0,0,0,0.0929546,175.432,4.15859,0,0,0,0,226.362,0,0,0,0,0,0,0,2.72629,0,0.851862,0,224.722,0,0,0,0,3.62974,46.8194,0,9.21852,0,0,0,0,0,0,14.0695,0,13.6308,40.6088,0,0,0,5.66438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471271,0,0,0
1468_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.078,0,0,65.5677,0,0,0,0,0,138.996,0,0,0,0,0,0.884549,0,0,13.8404,0,0.491748,0,0,0,0,0,0,0,0,0,0,0,0,0,273.702,0,0,0,0,0,0,0,0,13.7786,0,1.86386,0,0,0,0,0,0,0,0,0,29.9632,0,0,0,0,0,0,0,0,0,0,0.602438,0,0,0,9.7252,0,0,0,0,0,0,0,0,0,0,0,0.504501,0,0,0.332296,0,0,0,0,0
125061_2,32.805,0,213.738,0,14.1465,0,14.1956,0,0,0,30.5123,55.1254,76.2173,7.31537,44.0282,0,61.8433,48.2514,11.1105,0,0,86.9259,30.5318,13.4688,25.7114,173.36,4.52057,83.7638,77.8602,2.26829,17.3499,0,73.9183,7.63817,2.09738,14.2235,0.519978,0,21.9752,6.66962,0,3.7127,131.25,54.6585,6.7351,129.963,3.95092,0,0,0,97.2645,0,0,70.8356,6.59905,42.2328,22.8922,0,33.0098,0,4.18227,0,46.1896,61.6525,0,10.584,0,36.7414,147.165,0.791949,0,2.15956,5.03498,14.026,0,1.67929,9.20354,2.86956,0,42.2532,4.77071,0,2.29866,0,58.6884,0.782258,0,4.56449,0,0,18.6669,0,11.7285,6.59673,4.84027,0,1.66778,1.13538,5.29803,50.769,0,0,1.21712,0,0,27.854
4166_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416772,0,0,0,0,0,0,0
266740_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54988_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707_2,0,177.663,658.527,621.634,540.958,77.205,468.975,0,23.6173,0,0,142.788,0,0,99.7405,0,33.5954,0,0,114.802,825.827,62.7236,0,110.253,142.331,347.403,444.023,798.565,0,257.71,127.415,0,0,15.783,17.4317,60.0638,0,0,181.517,0,0,148.531,220.157,813.611,501.773,600.402,1466.07,0,305.937,0,41.9768,281.672,0,382.781,87.7384,161.582,0,109.641,391.607,226.51,20.0846,0,0,0,103.415,591.532,924.644,187.151,204.309,88.4459,354.209,240.934,97.8664,13.4339,0,22.2741,71.8649,12.651,396.09,118.946,0,9.08554,280.074,0,298.282,59.9901,0,207.811,37.0318,110.116,54.8975,0,240.028,184.165,81.7164,204.942,159.285,197.234,354.142,0,0,0,834.611,0,0,522.599
7378_2,0,0,0,0,0,0,0,425.404,78.7803,0,0,2.19277,1469.35,559.083,753.03,205.706,50.7788,3.9212,3.30656,0,0,262.729,0,0,177.028,7.83737,2.34836,0,0,0,532.654,0,2.14251,0,0,29.032,0,0,0,0,53.3445,0,23.5664,0,65.3925,0,43.651,228.144,46.9897,0,0,9.32492,0,0,20.3005,0,0,0,0,0,0,0,0,39.1524,0,0,0,0,0,61.1535,0,0,0,0,0,13.7331,0,0,0,0,0,0,120.493,0,0,0.361077,0,0,0,0,0,0,0,0,0,15.0966,0,0,0,0,0,0,12.9224,0,0,0
123876_2,0,0,0,0,0,0,0,0,0.843129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0808,0,0,0,0,0,0,0,0,0,0,52.9429,0,0,0,0,0,0,0,0,0,0,0
390928_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317_2,0,0,0,0,0.312338,0,0,0,0.47644,0.555945,0,0,0,0,0,0,0,0,0,8.81999,0,0,0,0,0,0,0,0,0,2.21694,1.10623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36675,0,7.25396,0,0,0,0,0,0,0,0,0,0,0,4.01233,0,0,0,0,0,0,19.2837,0,0,0,0,0,0,0,1.15141,0,0,0,0,0,0,0,0,0,0,1.57924,18.3083,0,0,0,0,0,0,0,0.712427,0,0.0860953,0,0,0,0,0.0533523
100288072_2,8.86928,0,0,0,0,0,0,0,0,0,0,0,0,0,30.732,0,0,82.0827,0,0,0,10.3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25725,13.5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387893_2,9.93842,0,0,465.848,17.3952,448.493,4.58488,0,5.68643,0,135.06,3.24307,0,0.496713,0,0,0,0,0,0,0,26.0279,0,0,0,0,0,0.189507,1.88587,1.0385,12.1556,1.35011,1.05719,0.348607,0,0,0,1.26928,0,0,18.6729,0,7.79694,0,2.21095,1.59063,1.65608,0,0,0,0,0,0,74.9928,89.6,23.56,0,0,0,21.6651,17.9502,0,0,7.06713,0,0,0,0,0,0,0,0.554517,0,20.8029,0,1.68915,0,9.62635,4.10628,4.04486,1.63631,0,34.7656,0,0,9.12144,0,14.4787,0.490316,0,10.8585,0,2.45436,2.64354,17.6281,4.85894,0,0,0.544843,0,0,0,0,419.058,0,1.43663
256435_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29796_2,126.949,290.752,219.409,382.636,27.9007,713.884,0,0,33.4214,191.931,237.664,89.2921,0,45.052,175.795,0,22.0045,286.936,122.103,930.739,166.299,37.0121,68.7685,3.59274,102.623,306.012,424.969,167.411,0,48.2306,179.152,0,1460.53,324.402,183.011,290.783,0,295.888,57.4451,81.6754,0,0,282.227,121.643,197.132,108.011,0,0,304.145,0,330.344,10.2294,1200.81,321.814,78.4906,84.1557,220.334,340.198,240.564,130.883,99.5451,111.206,100.739,54.7276,39.3487,20.485,12.2283,111.503,74.8392,50.2166,304.331,276.368,169.252,125.564,0,508.381,0,266.969,0,218.318,279.58,134.688,30.3765,0,177.74,514.568,107.696,521.517,826.997,77.1254,88.6322,0,53.8316,210.747,10.4,60.9714,43.5454,319.368,509.575,358.918,0,0,539.693,0,741.217,79.8268
220074_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2017,0,77.7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09531,2.86478,0,0,4.26759,0,0,97.7317,0,0,161.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641371_2,0,0,0,0,5.50099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3407,0,0,41.0866,0,0,14.9861,0,0,0,3.32973,10.427,7.58591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2995,0,0,14.1782,0,0,0,0,0,0,0
220_2,0,0.122087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8398_2,0,0,0,0,0,0,0,0,2.97597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14347,0,0,0,0,0.883741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4546,0,0,0,0,4.326,0,0,0,22.4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773984,0,0,0,0,0,0,0,0,0,0,0,0,151.255,0,0.405583,0,0,0,0,0.306548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10587_2,57.2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64178,0,0,0,10.9646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79362,0,0.0614572,2.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698396,0,0,0,0,0,0,0,0.838425,0,0,0,0,0.535305,0,0,0,0,0,21.3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.862,0,0,0,0,0,0
55967_2,0,207.138,178.171,686.493,29.6946,463.396,36.9664,706.157,291.48,572.91,373.67,229.171,0,309.178,653.145,2.14249,22.3809,0,137.829,128.391,571.781,263.634,0,898.702,351.024,635.675,149.746,1011.32,0,0,372.785,489.042,553.564,637.473,128.37,99.9921,3996.74,949.589,778.635,334.406,0,0,405.108,770.977,518.042,125.601,67.3741,81.3377,235.063,11.1913,0,0,22.5267,471.751,528.58,0,314.245,371.682,448.392,732.747,0,0,479.591,905.954,2687.54,257.185,1474.09,687.084,0,401.919,587.592,274.322,118.535,437.295,0,415.346,3.64947,251.739,400.252,440.534,0,0,295.509,0,596.05,64.2978,218.594,140.855,129.44,0,291.867,0,43.77,67.1556,0,373.456,95.5938,1173.37,970.181,4.03192,26.3923,0,811.705,1285.7,20.459,0
93517_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946999,0,0,0,0,0,0,0,0,0,0,0,1.73023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.443,0,0,0,0,111.592,0,0,0,0,0,0,0,0,0,0,0,10.5168,30.0855,0,0,156.483,368.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700_2,99.7431,0,30.9149,321.523,52.2664,77.4597,19.2597,452.609,164.785,0,44.194,0,202.884,46.9164,102.235,0,104.143,121.218,29.344,0,143.173,23.5126,1.69936,0,74.2185,0,0,9.29286,0,308.351,638.125,0,274.808,0,0,60.0906,0,65.1977,0,73.5248,350.14,0,188.751,0,143.152,127.117,0,0,58.5668,0,231.732,86.1003,111.918,226.421,36.9549,49.3158,374.396,22.4816,80.7482,216.402,129.753,0,0,109.599,2.25815,106.149,0,379.767,18.69,95.7909,1709.78,306.47,7.1315,124.743,0,240.564,7.92689,319.422,372.635,247.211,70.1072,0,0,0,166.404,3.39375,551.495,206.366,486.223,0,114.287,0,275.202,50.8447,47.3717,88.426,4.80831,42.1636,62.9784,203.053,239.576,0,68.7364,1033.01,114.902,11.1947
387775_2,0,0,0,0,0,0,12.4562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8694_2,2.58017,1329.09,124.193,1.58271,8.06458,122.878,0,0,0,0,0,0,515.536,51.2331,27.3643,37.4646,0,0,0,0,267.479,173.9,1117.99,0,122.313,5.37125,0,41.2483,25.595,641.011,806.88,166.139,1088.31,46.2606,221.915,105.825,0,0,0,83.9663,0,27.9044,50.237,0,0,56.7658,86.8296,447.093,0,0,20.3973,6.41139,0,10.3028,24.3004,71.2648,30.2459,0,0,0,596.7,0,0,186.303,0,0,0,26.9066,0,2.66557,429.067,48.5029,62.1701,98.8639,0,0,371.78,267.355,29.2768,0,11.7941,0,0,0,0,49.3671,0,5.65022,0,100.774,6.45403,0,0,0,8.93595,62.161,0,0,25.6323,336.432,0,1375,0,0,0,2.47347
