Gene_Numeration,RHC3546__Tcell___C6E879,RHC4045__MastCell___E596C5,RHC4053__Tcell___C6E879,RHC4747__Tcell___C6E879,RHC4771__Tcell___C6E879,RHC4776__Tcell___C6E879,RHC4804__Tcell___C6E879,RHL2752__Tcell___C6E879,RHC5620__Tcell___C6E879,RHC5646__Tcell___C6E879,RHC5699__Tcell___C6E879,RHC5702__Tcell___C6E879,RHC5827__Tcell___C6E879,RHC5910__Tcell___C6E879,RHC5982__Tcell___C6E879,RHC5995__Tcell___C6E879,RHC6004__Tcell___C6E879
205_4,0,0,0,75.905,0,0,0,0,0,0,0,0,147.271,0,0,0,0
9249_4,0,0,0,0,1478.53,0,173.252,0,0,0,0,0,0,0,0,0,0
249_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8707_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178_4,0,0,0,0,0,0,0,0,0,0.145212,0,0,0,0.120067,0,0,1.53107
2135_4,0,0,0,0,40.8759,0,0,0,0,1479.29,0,0,0,0,0,0,0
28982_4,35.0755,2.02045,0,0,0,0,0,0,0,0,0,65.4784,0,0,0,0,0
10380_4,0,0,0,1.91966,0,0,0,15.9736,0,0,0,0,0,0,0,0,0
51205_4,0,0,0,0,0,0,0,21.9544,0,0,0,0,0,0,0,0,0
23498_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148789_4,0,0,0,0,0,0,0,1.77015,0,0,0,0,0,0,0,0,0
130367_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27306_4,0,866.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5161_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132789_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4824
250_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248_4,0.768241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10654_4,2.52548,0,0,0,0,0,0,0,0,0,0,15.2186,0,0,0,0,157.376
56983_4,135.428,0,660.148,0,0,0,0,0,0,0,37.2395,104.166,2535.43,0,0,0,0
476_4,1.04471,0,0,0,0,0.617536,0,100.235,0,171.061,0,0,0,0,0,0,384.954
6565_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79411_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201595_4,0,0,0,10.0724,22.2354,2.7718,6.80945,0,0,0,0.131372,19.3009,0,131.849,60.4509,0,0.199848
8802_4,0,0,0,64.3063,0,2958.96,506.619,573.75,0,0,0,0,0,0,0,0,0
6514_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168_4,106.418,0,0,6.57228,0,0,0,0,0,0,1.71667,17.0356,0,50.846,0,0,0
1040_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8833_4,0,0,0,0,0,0,123.318,0,0,0,0,0,0,0,0,7.00507,0
11102_4,0,0,0,0,1301.6,0,0,0,0,0,0,0,0,0,0,0,0
64419_4,202.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441024_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992_4,0,0,0,1138.78,0,0,1.16512,52.7535,0,0,0.397992,4.19492,19.8333,0,0,3.88709,0
54716_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349565_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7086_4,4.21429,0,0,18.4741,0,2.22428,0,0,0,0,0,0,0.0860782,0,0,12.9405,0
200931_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54965_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.501,0,139.383
166929_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56898_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64850_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9348_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248_4,0,1449.29,0,6.9642,0,0,4.15125,0,0,0,0,0,0,0,0,0,0
79993_4,0,0.554864,0,0,0,0,0,0,0,0,0,9.35904,65.3497,0,0,0,0
4724_4,6.08417,0,0,0,0,121.962,0,0,0,0,0,0,0,0,0,0,798.396
493869_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133121_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348932_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23305_4,4.42555,0.750557,1.01947,0,1.81849,1.61331,2.3978,0,0.960737,0.564587,1.22538,2.3473,4.5185,0.842007,1.3293,0.235711,0.732775
27089_4,50.4982,0,0,537.003,0,0,0,0,0,0,0,0,75.2307,4815.13,0,1915.01,0
10559_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221955_4,0,0,0,0,0,0,0,0,0,0,327.437,0,0,0,0,0,0
55568_4,92.7812,0,0,0,0,89.2795,0,0,0,71.1594,0,25.8777,0,0,3.09556,0,0
222962_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171_4,11.023,100.59,503.337,0,0,3.36788,91.1978,697.96,0,6.30085,0,2.81886,206.873,2.66863,0,120.971,1.78032
26266_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107_4,0,0,0,0,49.3222,0,0,0,0,0,0,0,0,0,0,0,0
4846_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6522_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345_4,194.587,0,1380.47,66.3837,1246.9,0,1135.68,179.004,16.458,0,3029.23,3292.27,0.996788,7019.26,2476.86,11.1165,1280.72
19_4,0.89869,0.601916,0,0,0,0,0,0.496836,0,0,0,0,1390.14,0,0,0,0
57094_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203_4,0,0,0,89.6146,0,0,0,0,0,0,0,0,0,0,0,0,0
5277_4,0,0,0,0,0,0,0,0,0,65.3974,0,0,0,0,0,0,0
4712_4,0,0,0,40.8377,0,0,9.65233,0,0,0,126.299,0,0,0,0,366.162,0
360_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84720_4,0,0,0,0,0,0,10.7858,0,0,0,0,0,0,0,0,0,0
84889_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283209_4,1.37671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350_4,0,0,0,0,0,16.311,0,0,0,0,0,0,0,0,0,0,0
3636_4,227.086,0,0,0,0,0,0,0,0,0.219593,0,0,0,0,0,0,0
158584_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11164_4,0,0,0,0,0,0,0,839.081,0,0,0,19.277,0,0,0,0,0
509_4,20.5116,8.67491,0,324.032,0,785.467,618.612,1045.61,0,1494.02,0,0,1.3126,0,2828.18,0,1148.52
118881_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6571_4,0,544.811,0,0,0,0,0,1.4019,0,0,0,0,0,0,0,0,0
64324_4,0,0,0,0,425.063,0,23.6911,0,0,0,0,0,0,0,0,744.115,0
10935_4,0.936018,0,0,2.44717,0,0,0,0,0,0,0,36.5416,0,0,0.405079,0,0
23203_4,0,0,0,3.55425,0,0,0,0,0,0,0,0,0,0,0,0,0
3251_4,4.89977,0,0,0,0,0,25.822,0,1.80485,0,0,21.9709,4.49795,0,0,0,0
1557_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9152_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84706_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714_4,334.588,0,579.731,0,0,0,222.993,1073.52,0,130.269,0,23.3718,0,6.22564,46.1478,898.185,0
1152_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374569_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8879_4,0,1.63575,0,11.9155,0,0,0,0,0,0,0,0,0,0,0,0,0.935118
5092_4,0,0,0,0,466.62,0,0,0,0,0,0,1.12062,0,0,893.826,0,0
6609_4,0,0,0,4.40287,3427.95,0,0,0,0,0,0,0,0,0,0,0,0
1200_4,0,0,0,0,0,1.66909,0,19.0753,5.81783,0,0,0,0,0,0,0,0
80168_4,1.13981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51700_4,0,0,0,0,0,0,0,0,0,0,0,0.0587537,0,0,0,0,0
3419_4,0,0,0,0,0,0,13.9846,126.209,0,0,0,0,0,0,0,0,0
122618_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8509_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7084_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90701_4,290.632,0,0,0,0,0,0,0,0,0,3100.4,160.776,0,0,0,0,0
4837_4,0,0,0,0,0,0,1.0462,0,0,0.595051,0,0,0,0,0,0,0
116285_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160287_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197257_4,0.834961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79837_4,0,152.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124872_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138429_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10999_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57171_4,0,0,0,0,63.1674,0,0,0,0,0,0,0,0,0,0,0,0
54578_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229_4,0,0,0,0,0,7.56536,0,0,0,0,0,0,0,0,0,0,0
64174_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10632_4,366.991,292.596,0,530.459,1453.85,1184.06,139.843,790.262,18.8216,0,500.813,632.217,548.637,786.166,0,391.24,606.271
4645_4,0,0,0,0,0.560479,0,0,0,0,0,0,0,0,0,0,0,0
10449_4,497.034,0,0,446.527,0,39.476,1330.73,18.2638,15.3318,0,0,63.0114,0,0.915186,55.1402,0,0
6240_4,0,0,0,0,0,0,0,0,0,215.428,0,0,0,0,92.7415,0,427.945
64122_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879_4,546.568,0,474.569,0,903.016,0,0,0,0,58.0812,0,542.091,0,0,0,3297.29,0
4597_4,0,0,0,0,942.309,0,0,0,0,0,0,0,0,0,0,0,0
3906_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8085_4,1.97628,0,0,0,1.1685,0,0,0,0,0,0,0,0,0,0,0,0.0605887
359_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29785_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124935_4,0.563765,0.365294,0.806931,0,0,0.443095,0.62866,0,0,1.47551,0.0666423,0,0.206521,4.45973,2.64176,0,0.309912
374875_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124975_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125981_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723_4,0,0,0,0,0,0,32.7777,0,18.0226,2519.41,2.26375,0,0,0,0,0,89.5154
7001_4,0,0,207.611,0,0,0,0,170.28,19.3049,0,0,0,0,0,0,0,300.951
10476_4,0,0,0,91.8939,0,790.251,0,192.648,612.462,1313.01,55.1371,0,0,2559.6,46.4087,139.526,561.274
146664_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7083_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69901,7.15135
1581_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632_4,2.51813,0,0,12.479,0,0,0,0,0,0,0,0,0,0,0,0,0
21_4,0,0,0,0,0,0,0,0,1.36134,0,0,0,0,0,0,0,0
2495_4,232.091,1911.03,10.8497,390.851,53.3215,133.629,14.0405,0,519.759,132.654,485.546,546.865,0.634924,1.76439,0,920.414,195.363
6520_4,0,0,120.654,0,0,0,0,0,0,177.276,0,56.4636,0,0,0,379.782,0
956_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55867_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049_4,0,288.991,0.0837587,0,0,0,9.35939,606.404,0,669.433,0,0,0,0,0,203.123,515.407
132158_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4964
5162_4,0,0,0,63.5172,0,0,0,0,0,10.2005,0,157.916,0,0,0,0,0
8309_4,4.31732,0,0,0,0,0,0,15.2064,0,0,0,0,0,0,0,0,0
123099_4,0,0,0,0,0,0,0,0,0,0,0,0,0.809534,0,0,0,0
1841_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6575_4,0,0,0,0,0,0,0,0,0,0,0,1563.26,0,0,1.22294,0,0
4725_4,0,33.5638,0,119.083,0,0,0,1238.87,0,34.3462,0,148.61,0,0,0,0,180.373
10768_4,0,0,0,0,0,459.315,0,154.338,0,29.8884,0,0,178.506,0,0,0,1.40967
766_4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79493,0,0,0
9677_4,0,0,0,0,0,0,33.6595,0,0,0,0,0,0,0,0,0,0
4144_4,0,0,0,0,0,0,0,4.15051,19.4429,0,61.636,28.7008,0,0,14.1176,0,0
3635_4,2.45532,143.08,0,6.07987,1.57751,4.89906,0,0,91.9758,0,0,0,0,0,12.3852,0,0.37374
521_4,594.8,0,0,232.285,6754.69,2100.59,0,672.61,0,0,2273.09,1210.98,0,0,65.8891,889.138,1563.79
7386_4,0,0,0,15.4934,0,0,0,204.69,46.4187,0,0,0,0,0,0,0,1047.87
293_4,47.1648,0,20.0885,31.031,0,0,0,11.0189,235.741,0,0,5.37862,0,0,0,0,17.2004
113189_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126129_4,1.79916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11238_4,0.166056,0,0,0,0,0,400.703,0,0,0.334124,0,0,8.15784,0,0,0,0.236911
8706_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55276_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.374,0,0
9197_4,0,0,0,0.148535,0,0,0,0,389.868,46.9844,0,0,0,0,0,0,12.1933
4881_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284004_4,0,0,0,0,4.46813,6.77574,0,17.599,0,0,0,0,0,0,0,2.2925,18.0211
10555_4,0,0,0,9.85498,0,0,0,0,0,0,0,0,0,0,0,0,0
2194_4,0,0,0,0,0,0,0,0,0.0794466,0,0,0,0,0,0,29.5697,0
51181_4,0,0,0,8.63523,0,0,0,368.08,0,13.5413,0,0,0,0,0,0,0
7360_4,0,0,0,0,0,0,0,0,0,0,0,500.82,0,0,0,0,12.6503
686_4,52.4873,0,0,0,0,0,0,16.4109,0,0,0,0,0,0,0,0,0
55454_4,0.574357,0,0,0,6.32935,0,0,0,0,0,0,290.693,73.2501,0,0,0,1.60805
2990_4,0,0,0,0,1273.08,0,399.823,0,0,0,0,31.6251,0,0,0,0,0
140838_4,0,0,0,0,0,0,0,0,18.6181,0,0,0,0,0,0,0,0
2172_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720_4,6.43998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10826_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10678_4,0,0,0,0,5.71625,0,0,0,0,0,0,0,0,0,0,0,42.0197
6419_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7779_4,0,0,0,241.71,0,0,0,0,0,0,0.100543,0,0,0,0,0,0
121214_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9963_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170712_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79071_4,0,0,0,28.2612,0,0,8.66823,0,0,0,0,0,0.259292,0,0,0,0
5209_4,0,72.1085,0,0,0,0,71.1305,0,0,0,0,0,0,0,0,0,0
98_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195814_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696_4,16.4657,0,516.074,0,2470.85,0,857.881,0,99.969,3032.14,65.0505,27.2234,72.3728,6983.71,2456,0,383.85
5232_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90161_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883_4,0,0,0,0,0,0,0,0,0,120.331,0,0,0,0,0,0,0
2525_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64080_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7364_4,0,0,0,0,1.62619,0,0,0,0,0,0,0,0,0,0,0,0
2548_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14698
124583_4,0,0,0,0,0,0,0,30.5275,0,0,0,0.326919,0,0,0,0,0
50515_4,0,0,0,481.14,0,0,0,0,0,0,0,0,0,787.829,0,0,54.0857
5223_4,352.653,0,53.2443,0,0,67.5913,0,12.5935,103.153,0,11.5894,109.682,1.44234,0,851.238,0,0
27115_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110_4,253.255,113.879,0,2.02044,0,0,0,0,0,0,0,0,0,0,0,0,0
5293_4,0,0,0,23.8472,0,0,5.21842,0,0,0,42.8365,1.28062,0,0,0,0,0
5053_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503_4,0,0,0,0,0,34.8794,179.895,0,0,0,0,0,0.389919,0,0,0,0
6241_4,0.694757,0,0,0,0,0,0,1.66778,222.119,0,0,0,0,0,0,0,18.8619
5728_4,160.83,0.0246663,5.20941,0,0.590901,134.254,0,53.8907,128.714,11.9339,0,33.8959,0,0,22.6234,0,41.3635
361_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184891,0,0,0
57834_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126410_4,156.566,0,0,0,0,1.43648,0,0,0,0,0,0,0,0,0,0,0
92483_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201_4,0,0,0,0,0,0,0,0,0,0,0.512341,0,0,12.0623,0,0,0
154141_4,276.455,675.891,621.223,1.81788,7.98341,2.53356,5.25176,0,1.55089,763.008,52.2969,0.428183,1.14782,15.0354,57.881,0.358595,157.319
7177_4,0,2754.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682_4,0,0,0,27.917,0,6.41393,8.7691,94.287,0,0,0,160.666,0,0,2.30693,0,0
253782_4,0,0,0,0,0.309996,0,0,0,0,0,0,0,0,0,0,0,0
55304_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708_4,1.13756,1.19338,0,0.556644,0.430657,0.939294,0,0,1.76923,0.999628,0.758913,1.74971,1.0812,0.415251,1.49456,3.03643,0.164365
669_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511504
8801_4,0,0,0,0,0,0,132.141,0,0,0,0,0,0,0,113.251,194.582,0
55277_4,0,0,0,0,0,0,0,0,0,0,1.02174,0,0,0,0,0,0
10690_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134526_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57571_4,35.4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139_4,11.0002,0,0,0,0,0,0,0,0,0,0,0,0,0.128684,0,0,0
84750_4,745.637,0,0,0.491812,0,0,0,0,0,0,0,0,0,0,0,0,0
283985_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9420_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23491_4,384.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8824_4,0,1.92866,0,47.2758,0,0,0,0,0,0.534585,0,0,0,0.641652,0,0,0
55191_4,0,0,0,0,0,0,0,0,0,112.033,7.91944,0,35.4683,0,0,0,0
1717_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9390_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253558_4,1.26939,0,0,26.5624,320.276,0,0,0,0,0,0,0,0,0,1.10103,0,0
130_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27235_4,0,0,0,0,0,0,119.2,0,92.3026,0,0,0,0,0,0,0,0
111_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745_4,97.0153,0,0,468.729,0,5.94545,0,0,0,0,0,0,0,1.28068,0,0,0
144195_4,11.8362,20.176,1.61184,14.9837,0,0,0,0,0,0.301342,0,0,12.5894,1.1388,0,0,0.624254
29925_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27284_4,0.857309,0.157526,0,0.145316,0.643091,0.477888,0.14755,0,0.961281,0.141204,0.0765408,0.30866,0.461414,0.318375,0.305566,0.105243,1.07848
5091_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10941_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64802_4,0,0,0,0,0,0,0,310.888,0,0,0,0,0,0,0,0,3.33304
6573_4,0.182577,0,0,0,173.864,110.156,0,0,0,0,0,0,0,0,0,0,0
7388_4,7.0063,0,1.29596,0,0,0,0,0,1337.41,0,0,981.758,579.305,0,0,1084.43,99.1253
1267_4,0,0,0,0,0,0,0,0,454.936,0,409.105,0,0,0,0,1.46122,118.266
162466_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54872_4,0,0,0,0,0,2815.12,0,0,0,0,0,0,0,0,108.999,0,0
112_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340024_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115019_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7368_4,0,0,99.164,0,0,0,0,0,0.298679,0,0,770.937,0,0,0.369841,0,0
6578_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500531,0,0,0
3177_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11041_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126328_4,0,0,1310.65,0,1224.93,0,16.5366,0,0,0,0,1127.34,0.00216109,0,0,1200.68,158.478
81490_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6580_4,1.14554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9435_4,0,0,0,0,0,0,0,0,0,0,176.824,0,0,0,0,0,0
28_4,9.26035e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8534_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85007_4,0.62631,0,0,234.361,129.286,0,401.506,5.0001,0,0,0,236.226,0,0,0,3.33746,0
4023_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5406_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7352_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7351_4,2.7994,0,28.5644,0,0,0,0,1382.72,3301.61,76.5453,2951.9,2610.33,0,2278.82,0,0,1004.11
146712_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126792_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9807_4,0,0,0,0,0,0,0,0,0,15.1311,0,0,0,0,0,0,0
2877_4,180.775,0,0,0,0,0,0,6.52413,0,0,2977.77,781.821,2.01281,0,0,0,0
8877_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351_4,1230.47,188.83,0,69.9535,0,0,598.056,151.374,0,0,1389.29,1840.64,0,0,2001.22,0,679.388
79369_4,0,0,0,0,39.1279,0,0,0,0,0,0,0,0,0,0,0,0
3291_4,4.8829,0,0,0,0,0,0,0,0,0.583263,0,0,0,0,0,0,0
28232_4,0.562867,0,0,1.09038,0,0,335.698,0,0,0,0,0.0871079,0,0,0,0,0
84002_4,0.253606,0,0,1112.27,0,0,0,0,0,0,0,0,0,0.732431,0,0,0
7298_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51301_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6470_4,0,0,0,0,0,0,746.908,0,0,0,0,0.224664,0,0,0,0,0
4524_4,0,0,0,0,0,0,57.0755,0,0,0,0,0,0,0,0,0,0
340485_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6888_4,0,0,0,0,0,0,0,10.1456,0,0,0,704.533,0,0,0,0,0
374907_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122970_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79751_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629_4,0,168.674,0,0,0,75.4114,0,0,0,0,0,0,0,0,287.795,0,0
28976_4,0,0,0,0,0,0,14.3292,0,0,333.904,0,0,0,0,0,0,0
57104_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615_4,0,0,7.07716,0,0,4.7157,0,0,0,0,90.7807,0,0,0,0,0,0
